time,id_1,id_2,contact_duration
10300,1600,1821,20
10300,1559,1599,20
10300,1664,1821,20
10300,1652,1747,20
10300,1731,1863,20
10300,1650,1668,20
10300,1767,1489,20
10300,1874,1493,20
10300,1603,1507,20
10300,1713,1523,20
10300,1537,1603,20
10300,1847,1920,20
10300,1549,1713,20
10300,1563,1592,20
10300,1580,1628,20
10300,1580,1463,20
10300,1591,1858,20
10300,1595,1599,20
10300,1601,1630,20
10300,1644,1700,20
10300,1647,1666,20
10300,1650,1463,20
10300,1544,1559,20
10300,1756,1524,20
10300,1668,1463,20
10300,1700,1504,20
10300,1595,1655,20
10300,1544,1599,20
10300,1538,1524,20
10300,1664,1519,20
10300,1507,1522,20
10300,1871,1517,20
10300,1840,1489,20
10300,1805,1888,20
10300,1522,1526,20
10320,1688,1465,20
10320,1544,1549,20
10320,1713,1525,20
10320,1767,1840,20
10320,1431,1516,20
10320,1676,1770,20
10320,1716,1496,20
10320,1716,1505,20
10320,1767,1489,20
10320,1603,1522,20
10320,1600,1821,20
10320,1701,1525,20
10320,1604,1616,20
10320,1512,1531,20
10320,1600,1664,20
10320,1559,1599,20
10320,1664,1821,20
10320,1652,1747,20
10320,1731,1863,20
10320,1650,1668,20
10320,1548,1516,20
10320,1617,1857,20
10320,1783,1527,20
10320,1583,1525,20
10320,1700,1495,20
10320,1735,1465,20
10320,1537,1526,20
10320,1538,1524,20
10320,1544,1599,20
10320,1595,1654,20
10320,1627,1716,20
10320,1664,1519,20
10320,1688,1527,20
10320,1700,1504,20
10320,1700,1467,20
10320,1595,1655,20
10320,1847,1920,20
10320,1874,1493,20
10320,1467,1495,20
10320,1496,1505,20
10320,1500,1511,20
10320,1583,1713,20
10320,1603,1507,20
10320,1628,1463,20
10320,1713,1523,20
10320,1677,1701,20
10340,1433,1443,20
10340,1544,1549,20
10340,1767,1489,20
10340,1716,1505,20
10340,1716,1496,20
10340,1919,1510,20
10340,1431,1516,20
10340,1591,1858,20
10340,1871,1517,20
10340,1603,1522,20
10340,1676,1770,20
10340,1617,1857,20
10340,1652,1747,20
10340,1701,1525,20
10340,1604,1616,20
10340,1512,1531,20
10340,1600,1664,20
10340,1761,1493,20
10340,1805,1888,20
10340,1600,1821,20
10340,1559,1599,20
10340,1664,1821,20
10340,1731,1863,20
10340,1650,1668,20
10340,1767,1840,20
10340,1664,1681,20
10340,1713,1525,20
10340,1628,1463,20
10340,1677,1525,20
10340,1563,1592,20
10340,1583,1713,20
10340,1600,1681,20
10340,1600,1523,20
10340,1603,1507,20
10340,1627,1528,20
10340,1628,1650,20
10340,1647,1666,20
10340,1664,1529,20
10340,1668,1463,20
10340,1677,1701,20
10340,1547,1578,20
10340,1700,1495,20
10340,1700,1458,20
10340,1628,1668,20
10340,1602,1631,20
10340,1601,1630,20
10340,1548,1516,20
10340,1840,1489,20
10340,1688,1465,20
10340,1756,1526,20
10340,1735,1465,20
10340,1713,1825,20
10340,1701,1713,20
10340,1783,1527,20
10360,1599,1665,20
10360,1676,1770,20
10360,1716,1496,20
10360,1716,1505,20
10360,1767,1489,20
10360,1467,1495,20
10360,1544,1549,20
10360,1433,1443,20
10360,1603,1522,20
10360,1617,1857,20
10360,1664,1681,20
10360,1512,1531,20
10360,1604,1616,20
10360,1600,1664,20
10360,1761,1493,20
10360,1805,1888,20
10360,1559,1599,20
10360,1664,1821,20
10360,1858,1495,20
10360,1652,1747,20
10360,1731,1863,20
10360,1470,1526,20
10360,1650,1668,20
10360,1701,1525,20
10360,1600,1821,20
10360,1431,1516,20
10360,1919,1510,20
10360,1591,1858,20
10360,1544,1825,20
10360,1548,1516,20
10360,1553,1599,20
10360,1559,1825,20
10360,1583,1825,20
10360,1599,1825,20
10360,1601,1630,20
10360,1602,1631,20
10360,1628,1668,20
10360,1665,1525,20
10360,1595,1654,20
10360,1688,1465,20
10360,1701,1523,20
10360,1713,1523,20
10360,1713,1525,20
10360,1716,1528,20
10360,1716,1791,20
10360,1767,1840,20
10360,1825,1525,20
10360,1853,1459,20
10360,1677,1525,20
10360,1871,1517,20
10380,1701,1525,20
10380,1681,1821,20
10380,1664,1681,20
10380,1617,1857,20
10380,1665,1523,20
10380,1603,1522,20
10380,1507,1522,20
10380,1433,1443,20
10380,1604,1616,20
10380,1563,1524,20
10380,1512,1531,20
10380,1650,1668,20
10380,1600,1664,20
10380,1761,1493,20
10380,1537,1443,20
10380,1805,1888,20
10380,1769,1487,20
10380,1559,1599,20
10380,1664,1821,20
10380,1858,1495,20
10380,1652,1747,20
10380,1731,1863,20
10380,1628,1463,20
10380,1544,1713,20
10380,1544,1549,20
10380,1600,1821,20
10380,1449,1531,20
10380,1538,1563,20
10380,1538,1524,20
10380,1559,1523,20
10380,1578,1791,20
10380,1591,1858,20
10380,1599,1821,20
10380,1467,1495,20
10380,1700,1458,20
10380,1767,1811,20
10380,1783,1527,20
10380,1431,1516,20
10380,1666,1772,20
10380,1525,1529,20
10380,1470,1526,20
10380,1767,1489,20
10380,1716,1505,20
10380,1716,1496,20
10380,1665,1701,20
10380,1676,1770,20
10380,1603,1507,20
10380,1599,1665,20
10380,1592,1524,20
10380,1558,1468,20
10380,1665,1677,20
10400,1767,1840,20
10400,1664,1681,20
10400,1701,1525,20
10400,1681,1821,20
10400,1645,1526,20
10400,1591,1495,20
10400,1563,1524,20
10400,1716,1528,20
10400,1627,1716,20
10400,1603,1522,20
10400,1604,1616,20
10400,1617,1857,20
10400,1645,1756,20
10400,1652,1747,20
10400,1544,1713,20
10400,1600,1664,20
10400,1761,1493,20
10400,1537,1443,20
10400,1805,1888,20
10400,1600,1821,20
10400,1769,1487,20
10400,1559,1599,20
10400,1664,1821,20
10400,1858,1495,20
10400,1578,1716,20
10400,1650,1668,20
10400,1512,1531,20
10400,1507,1522,20
10400,1731,1863,20
10400,1919,1427,20
10400,1558,1468,20
10400,1559,1665,20
10400,1563,1592,20
10400,1578,1505,20
10400,1592,1524,20
10400,1599,1665,20
10400,1599,1523,20
10400,1599,1701,20
10400,1603,1507,20
10400,1665,1677,20
10400,1665,1701,20
10400,1676,1770,20
10400,1716,1496,20
10400,1433,1443,20
10400,1767,1489,20
10400,1853,1459,20
10400,1676,1756,20
10400,1665,1523,20
10400,1628,1463,20
10400,1544,1549,20
10400,1549,1713,20
10400,1467,1495,20
10400,1461,1467,20
10400,1449,1531,20
10400,1840,1489,20
10400,1825,1529,20
10400,1496,1505,20
10400,1716,1505,20
10420,1549,1665,20
10420,1512,1531,20
10420,1645,1756,20
10420,1604,1616,20
10420,1617,1857,20
10420,1701,1525,20
10420,1681,1821,20
10420,1664,1681,20
10420,1645,1526,20
10420,1544,1713,20
10420,1767,1840,20
10420,1600,1664,20
10420,1769,1487,20
10420,1871,1517,20
10420,1537,1443,20
10420,1566,1525,20
10420,1805,1888,20
10420,1600,1821,20
10420,1559,1599,20
10420,1664,1821,20
10420,1858,1495,20
10420,1652,1747,20
10420,1731,1863,20
10420,1563,1524,20
10420,1761,1493,20
10420,1650,1668,20
10420,1783,1527,20
10420,1716,1528,20
10420,1791,1528,20
10420,1544,1549,20
10420,1547,1716,20
10420,1549,1713,20
10420,1553,1599,20
10420,1566,1665,20
10420,1617,1441,20
10420,1628,1463,20
10420,1665,1523,20
10420,1676,1842,20
10420,1676,1756,20
10420,1677,1701,20
10420,1599,1825,20
10420,1756,1526,20
10420,1700,1496,20
10420,1603,1522,20
10420,1591,1495,20
10420,1578,1716,20
10420,1507,1522,20
10420,1627,1716,20
10420,1919,1427,20
10420,1853,1459,20
10420,1842,1470,20
10420,1779,1811,20
10420,1433,1443,20
10440,1600,1664,20
10440,1544,1713,20
10440,1512,1531,20
10440,1645,1756,20
10440,1604,1616,20
10440,1566,1523,20
10440,1701,1525,20
10440,1767,1840,20
10440,1700,1528,20
10440,1681,1821,20
10440,1664,1681,20
10440,1549,1665,20
10440,1603,1507,20
10440,1731,1863,20
10440,1871,1517,20
10440,1537,1443,20
10440,1566,1525,20
10440,1805,1888,20
10440,1600,1821,20
10440,1769,1487,20
10440,1559,1599,20
10440,1664,1821,20
10440,1858,1495,20
10440,1650,1668,20
10440,1652,1747,20
10440,1645,1526,20
10440,1761,1493,20
10440,1642,1525,20
10440,1578,1716,20
10440,1601,1630,20
10440,1617,1857,20
10440,1550,1700,20
10440,1566,1642,20
10440,1591,1495,20
10440,1595,1654,20
10440,1599,1701,20
10440,1600,1681,20
10440,1603,1522,20
10440,1627,1716,20
10440,1642,1701,20
10440,1665,1713,20
10440,1666,1772,20
10440,1676,1441,20
10440,1602,1631,20
10440,1716,1528,20
10440,1676,1811,20
10440,1566,1701,20
10440,1563,1524,20
10440,1559,1525,20
10440,1544,1665,20
10440,1470,1526,20
10440,1599,1525,20
10440,1825,1529,20
10440,1791,1528,20
10440,1783,1527,20
10440,1269,1453,20
10440,1461,1467,20
10460,1603,1507,20
10460,1600,1664,20
10460,1544,1549,20
10460,1544,1713,20
10460,1512,1531,20
10460,1449,1531,20
10460,1713,1758,20
10460,1842,1433,20
10460,1645,1756,20
10460,1604,1616,20
10460,1599,1642,20
10460,1919,1427,20
10460,1628,1463,20
10460,1731,1863,20
10460,1871,1517,20
10460,1537,1443,20
10460,1538,1524,20
10460,1566,1525,20
10460,1805,1888,20
10460,1840,1489,20
10460,1600,1821,20
10460,1769,1487,20
10460,1559,1599,20
10460,1664,1821,20
10460,1858,1495,20
10460,1652,1747,20
10460,1580,1628,20
10460,1650,1668,20
10460,1761,1493,20
10460,1566,1523,20
10460,1431,1516,20
10460,1549,1665,20
10460,1544,1665,20
10460,1549,1713,20
10460,1546,1701,20
10460,1547,1716,20
10460,1553,1664,20
10460,1553,1642,20
10460,1559,1525,20
10460,1563,1524,20
10460,1566,1701,20
10460,1566,1599,20
10460,1593,1811,20
10460,1599,1525,20
10460,1601,1630,20
10460,1544,1525,20
10460,1617,1857,20
10460,1603,1811,20
10460,1767,1840,20
10460,1756,1526,20
10460,1752,1766,20
10460,1701,1525,20
10460,1700,1528,20
10460,1767,1489,20
10460,1676,1779,20
10460,1674,1920,20
10460,1664,1681,20
10460,1645,1526,20
10460,1681,1821,20
10460,1642,1525,20
10480,1547,1578,20
10480,1538,1524,20
10480,1537,1443,20
10480,1507,1522,20
10480,1761,1493,20
10480,1628,1463,20
10480,1603,1507,20
10480,1603,1522,20
10480,1566,1525,20
10480,1871,1517,20
10480,1805,1888,20
10480,1664,1821,20
10480,1650,1668,20
10480,1769,1487,20
10480,1647,1675,20
10480,1779,1441,20
10480,1559,1599,20
10480,1591,1495,20
10480,1731,1863,20
10480,1578,1716,20
10480,1652,1747,20
10480,1600,1664,20
10480,1840,1489,20
10480,1549,1701,20
10480,1858,1495,20
10480,1544,1713,20
10480,1544,1549,20
10480,1544,1701,20
10480,1549,1665,20
10480,1549,1713,20
10480,1566,1523,20
10480,1580,1628,20
10480,1598,1674,20
10480,1599,1642,20
10480,1604,1616,20
10480,1606,1716,20
10480,1617,1441,20
10480,1627,1716,20
10480,1600,1821,20
10480,1665,1713,20
10480,1523,1525,20
10480,1512,1531,20
10480,1449,1531,20
10480,1919,1427,20
10480,1842,1433,20
10480,1645,1756,20
10480,1740,1453,20
10480,1716,1459,20
10480,1713,1758,20
10480,1665,1701,20
10480,1825,1529,20
10500,1769,1487,20
10500,1599,1675,20
10500,1601,1630,20
10500,1666,1772,20
10500,1805,1888,20
10500,1544,1616,20
10500,1572,1742,20
10500,1767,1489,20
10500,1840,1489,20
10500,1600,1821,20
10500,1647,1675,20
10500,1591,1495,20
10500,1651,1675,20
10500,1779,1441,20
10500,1559,1599,20
10500,1664,1821,20
10500,1583,1523,20
10500,1858,1495,20
10500,1578,1716,20
10500,1652,1747,20
10500,1731,1863,20
10500,1650,1668,20
10500,1647,1651,20
10500,1566,1525,20
10500,1544,1604,20
10500,1547,1578,20
10500,1549,1525,20
10500,1538,1563,20
10500,1544,1713,20
10500,1544,1549,20
10500,1549,1701,20
10500,1566,1701,20
10500,1594,1696,20
10500,1599,1651,20
10500,1600,1664,20
10500,1603,1522,20
10500,1603,1507,20
10500,1595,1654,20
10500,1628,1463,20
10500,1617,1857,20
10500,1537,1443,20
10500,1507,1522,20
10500,1871,1517,20
10500,1831,1443,20
10500,1538,1524,20
10500,1761,1493,20
10500,1665,1531,20
10500,1664,1681,20
10500,1630,1842,20
10520,1544,1529,20
10520,1603,1470,20
10520,1681,1825,20
10520,1767,1489,20
10520,1840,1489,20
10520,1523,1525,20
10520,1600,1821,20
10520,1603,1526,20
10520,1628,1756,20
10520,1769,1487,20
10520,1572,1742,20
10520,1647,1675,20
10520,1650,1668,20
10520,1701,1525,20
10520,1651,1675,20
10520,1779,1441,20
10520,1559,1599,20
10520,1664,1821,20
10520,1591,1495,20
10520,1858,1495,20
10520,1578,1716,20
10520,1652,1747,20
10520,1731,1863,20
10520,1559,1642,20
10520,1647,1651,20
10520,1544,1604,20
10520,1549,1525,20
10520,1512,1531,20
10520,1537,1443,20
10520,1538,1524,20
10520,1544,1616,20
10520,1544,1651,20
10520,1544,1531,20
10520,1547,1578,20
10520,1559,1525,20
10520,1566,1525,20
10520,1583,1523,20
10520,1599,1642,20
10520,1599,1675,20
10520,1601,1630,20
10520,1544,1523,20
10520,1604,1531,20
10520,1604,1512,20
10520,1500,1511,20
10520,1666,1772,20
10520,1655,1863,20
10520,1655,1731,20
10520,1805,1888,20
10520,1622,1520,20
10520,1616,1758,20
10520,1616,1531,20
10520,1606,1716,20
10520,1642,1523,20
10540,1604,1616,20
10540,1651,1675,20
10540,1647,1651,20
10540,1701,1525,20
10540,1871,1517,20
10540,1783,1531,20
10540,1527,1531,20
10540,1566,1531,20
10540,1779,1441,20
10540,1858,1495,20
10540,1600,1664,20
10540,1590,1811,20
10540,1664,1821,20
10540,1591,1495,20
10540,1578,1716,20
10540,1652,1747,20
10540,1731,1863,20
10540,1650,1668,20
10540,1647,1675,20
10540,1559,1599,20
10540,1617,1857,20
10540,1831,1458,20
10540,1769,1487,20
10540,1544,1529,20
10540,1544,1616,20
10540,1544,1604,20
10540,1545,1791,20
10540,1559,1642,20
10540,1572,1742,20
10540,1595,1654,20
10540,1603,1470,20
10540,1617,1779,20
10540,1617,1441,20
10540,1544,1664,20
10540,1767,1489,20
10540,1821,1825,20
10540,1840,1489,20
10540,1507,1522,20
10540,1523,1525,20
10540,1600,1821,20
10540,1603,1526,20
10540,1681,1825,20
10540,1628,1756,20
10560,1566,1531,20
10560,1527,1531,20
10560,1701,1525,20
10560,1783,1531,20
10560,1871,1517,20
10560,1651,1675,20
10560,1647,1651,20
10560,1805,1888,20
10560,1779,1441,20
10560,1591,1495,20
10560,1600,1664,20
10560,1590,1811,20
10560,1664,1821,20
10560,1578,1716,20
10560,1652,1747,20
10560,1538,1524,20
10560,1731,1863,20
10560,1604,1616,20
10560,1650,1668,20
10560,1559,1599,20
10560,1767,1840,20
10560,1858,1495,20
10560,1617,1857,20
10560,1647,1675,20
10560,1538,1563,20
10560,1549,1599,20
10560,1559,1523,20
10560,1566,1783,20
10560,1595,1740,20
10560,1595,1678,20
10560,1600,1821,20
10560,1603,1526,20
10560,1604,1664,20
10560,1549,1525,20
10560,1628,1756,20
10560,1622,1520,20
10560,1563,1524,20
10560,1500,1511,20
10560,1496,1505,20
10560,1544,1529,20
10560,1919,1427,20
10560,1769,1487,20
10560,1761,1526,20
10560,1495,1532,20
10580,1559,1599,20
10580,1805,1888,20
10580,1527,1531,20
10580,1566,1531,20
10580,1651,1675,20
10580,1779,1441,20
10580,1600,1664,20
10580,1578,1716,20
10580,1664,1821,20
10580,1591,1495,20
10580,1858,1495,20
10580,1652,1747,20
10580,1538,1524,20
10580,1731,1863,20
10580,1650,1668,20
10580,1783,1531,20
10580,1590,1811,20
10580,1871,1517,20
10580,1647,1651,20
10580,1701,1525,20
10580,1840,1489,20
10580,1544,1529,20
10580,1544,1642,20
10580,1559,1642,20
10580,1566,1527,20
10580,1606,1716,20
10580,1617,1857,20
10580,1563,1524,20
10580,1664,1529,20
10580,1677,1525,20
10580,1767,1840,20
10580,1595,1654,20
10580,1599,1642,20
10580,1604,1616,20
10580,1644,1467,20
10580,1647,1675,20
10600,1559,1599,20
10600,1527,1531,20
10600,1566,1531,20
10600,1651,1675,20
10600,1500,1514,20
10600,1779,1441,20
10600,1470,1526,20
10600,1600,1664,20
10600,1538,1524,20
10600,1650,1668,20
10600,1664,1821,20
10600,1591,1495,20
10600,1858,1495,20
10600,1578,1716,20
10600,1652,1747,20
10600,1805,1888,20
10600,1600,1821,20
10600,1783,1531,20
10600,1731,1863,20
10600,1546,1770,20
10600,1769,1487,20
10600,1595,1654,20
10600,1599,1681,20
10600,1599,1642,20
10600,1600,1529,20
10600,1601,1630,20
10600,1604,1616,20
10600,1617,1441,20
10600,1642,1525,20
10600,1590,1811,20
10600,1647,1651,20
10600,1644,1467,20
10600,1544,1616,20
10600,1538,1563,20
10600,1544,1604,20
10600,1840,1489,20
10600,1701,1525,20
10600,1666,1772,20
10600,1871,1517,20
10620,1590,1811,20
10620,1779,1441,20
10620,1857,1526,20
10620,1467,1504,20
10620,1559,1599,20
10620,1600,1664,20
10620,1600,1821,20
10620,1664,1821,20
10620,1857,1470,20
10620,1858,1495,20
10620,1578,1716,20
10620,1652,1747,20
10620,1677,1701,20
10620,1644,1504,20
10620,1538,1524,20
10620,1731,1863,20
10620,1650,1668,20
10620,1591,1495,20
10620,1566,1527,20
10620,1470,1526,20
10620,1761,1443,20
10620,1500,1514,20
10620,1544,1616,20
10620,1544,1604,20
10620,1546,1770,20
10620,1563,1524,20
10620,1581,1842,20
10620,1661,1857,20
10620,1712,1857,20
10620,1769,1487,20
10620,1538,1563,20
10620,1805,1888,20
10620,1493,1532,20
10620,1496,1505,20
10620,1527,1531,20
10620,1566,1531,20
10620,1645,1756,20
10620,1651,1675,20
10620,1783,1531,20
10640,1549,1681,20
10640,1559,1599,20
10640,1600,1664,20
10640,1590,1811,20
10640,1664,1821,20
10640,1591,1495,20
10640,1858,1495,20
10640,1578,1716,20
10640,1644,1504,20
10640,1652,1747,20
10640,1857,1470,20
10640,1538,1524,20
10640,1644,1467,20
10640,1840,1489,20
10640,1731,1863,20
10640,1650,1668,20
10640,1512,1525,20
10640,1603,1740,20
10640,1500,1511,20
10640,1600,1821,20
10640,1467,1504,20
10640,1470,1526,20
10640,1541,1789,20
10640,1544,1783,20
10640,1549,1599,20
10640,1566,1531,20
10640,1606,1716,20
10640,1651,1675,20
10640,1654,1839,20
10640,1677,1525,20
10640,1645,1756,20
10640,1500,1514,20
10640,1857,1526,20
10640,1761,1443,20
10640,1767,1840,20
10640,1701,1525,20
10640,1779,1441,20
10640,1677,1701,20
10640,1604,1616,20
10640,1566,1527,20
10660,1858,1495,20
10660,1600,1821,20
10660,1617,1441,20
10660,1590,1811,20
10660,1664,1821,20
10660,1783,1527,20
10660,1591,1495,20
10660,1600,1664,20
10660,1544,1527,20
10660,1731,1863,20
10660,1603,1740,20
10660,1652,1747,20
10660,1857,1470,20
10660,1644,1504,20
10660,1769,1487,20
10660,1538,1524,20
10660,1644,1467,20
10660,1840,1489,20
10660,1650,1668,20
10660,1578,1716,20
10660,1559,1599,20
10660,1512,1525,20
10660,1500,1511,20
10660,1549,1681,20
10660,1563,1524,20
10660,1566,1527,20
10660,1593,1449,20
10660,1598,1713,20
10660,1604,1616,20
10660,1664,1519,20
10660,1677,1701,20
10660,1685,1771,20
10660,1549,1586,20
10660,1767,1840,20
10660,1767,1489,20
10660,1779,1441,20
10660,1825,1529,20
10660,1825,1519,20
10660,1857,1526,20
10660,1467,1504,20
10660,1470,1526,20
10660,1701,1525,20
10680,1538,1563,20
10680,1650,1668,20
10680,1459,1468,20
10680,1578,1716,20
10680,1544,1527,20
10680,1603,1740,20
10680,1496,1505,20
10680,1652,1747,20
10680,1769,1487,20
10680,1644,1504,20
10680,1731,1863,20
10680,1538,1524,20
10680,1644,1467,20
10680,1840,1489,20
10680,1645,1756,20
10680,1858,1495,20
10680,1857,1470,20
10680,1616,1617,20
10680,1740,1467,20
10680,1783,1527,20
10680,1591,1495,20
10680,1540,1779,20
10680,1541,1649,20
10680,1549,1681,20
10680,1559,1599,20
10680,1595,1654,20
10680,1600,1664,20
10680,1600,1821,20
10680,1599,1642,20
10680,1617,1441,20
10680,1639,1681,20
10680,1512,1531,20
10680,1544,1783,20
10680,1548,1431,20
10680,1590,1811,20
10680,1603,1858,20
10680,1664,1821,20
10700,1644,1504,20
10700,1857,1470,20
10700,1652,1747,20
10700,1606,1716,20
10700,1538,1563,20
10700,1496,1505,20
10700,1769,1487,20
10700,1603,1740,20
10700,1591,1740,20
10700,1767,1489,20
10700,1644,1467,20
10700,1840,1489,20
10700,1578,1716,20
10700,1549,1525,20
10700,1645,1756,20
10700,1731,1863,20
10700,1665,1858,20
10700,1650,1668,20
10700,1538,1524,20
10700,1544,1527,20
10700,1857,1526,20
10700,1459,1468,20
10700,1500,1511,20
10700,1544,1783,20
10700,1548,1516,20
10700,1548,1431,20
10700,1549,1599,20
10700,1559,1531,20
10700,1590,1811,20
10700,1591,1647,20
10700,1664,1821,20
10700,1665,1495,20
10700,1563,1524,20
10700,1783,1527,20
10700,1431,1516,20
10700,1467,1504,20
10700,1591,1495,20
10700,1616,1617,20
10700,1647,1495,20
10700,1783,1531,20
10700,1676,1821,20
10700,1858,1495,20
10720,1769,1487,20
10720,1644,1504,20
10720,1857,1470,20
10720,1740,1858,20
10720,1652,1747,20
10720,1857,1526,20
10720,1712,1463,20
10720,1591,1740,20
10720,1603,1740,20
10720,1628,1712,20
10720,1650,1668,20
10720,1731,1863,20
10720,1644,1467,20
10720,1840,1489,20
10720,1767,1840,20
10720,1665,1858,20
10720,1767,1489,20
10720,1549,1525,20
10720,1645,1756,20
10720,1591,1665,20
10720,1591,1858,20
10720,1538,1563,20
10720,1538,1524,20
10720,1496,1505,20
10720,1858,1495,20
10720,1681,1525,20
10720,1770,1489,20
10720,1546,1590,20
10720,1547,1716,20
10720,1568,1842,20
10720,1591,1495,20
10720,1602,1631,20
10720,1616,1617,20
10720,1627,1461,20
10720,1647,1495,20
10720,1761,1443,20
10720,1626,1904,20
10720,1919,1427,20
10720,1434,1514,20
10720,1459,1468,20
10720,1500,1511,20
10720,1544,1527,20
10720,1547,1606,20
10720,1549,1681,20
10720,1578,1716,20
10720,1604,1616,20
10720,1783,1531,20
10720,1606,1716,20
10740,1769,1487,20
10740,1644,1504,20
10740,1603,1858,20
10740,1603,1665,20
10740,1727,1845,20
10740,1857,1470,20
10740,1740,1858,20
10740,1467,1504,20
10740,1630,1761,20
10740,1628,1712,20
10740,1591,1603,20
10740,1545,1501,20
10740,1767,1840,20
10740,1538,1524,20
10740,1644,1467,20
10740,1840,1489,20
10740,1767,1489,20
10740,1549,1525,20
10740,1645,1756,20
10740,1591,1665,20
10740,1731,1863,20
10740,1665,1858,20
10740,1650,1668,20
10740,1595,1654,20
10740,1591,1740,20
10740,1591,1858,20
10740,1857,1526,20
10740,1665,1740,20
10740,1544,1531,20
10740,1544,1527,20
10740,1547,1606,20
10740,1549,1681,20
10740,1553,1599,20
10740,1559,1531,20
10740,1578,1716,20
10740,1581,1761,20
10740,1596,1920,20
10740,1596,1497,20
10740,1604,1616,20
10740,1712,1463,20
10740,1661,1712,20
10740,1681,1525,20
10740,1770,1489,20
10740,1430,1501,20
10740,1431,1516,20
10740,1441,1489,20
10740,1496,1505,20
10740,1512,1527,20
10740,1538,1563,20
10740,1603,1740,20
10740,1652,1747,20
10740,1606,1716,20
10760,1845,1434,20
10760,1655,1845,20
10760,1591,1740,20
10760,1559,1527,20
10760,1603,1858,20
10760,1467,1504,20
10760,1769,1487,20
10760,1644,1504,20
10760,1538,1524,20
10760,1545,1501,20
10760,1644,1467,20
10760,1647,1495,20
10760,1767,1840,20
10760,1767,1489,20
10760,1549,1525,20
10760,1459,1468,20
10760,1645,1756,20
10760,1731,1863,20
10760,1591,1858,20
10760,1665,1858,20
10760,1650,1668,20
10760,1603,1665,20
10760,1840,1489,20
10760,1591,1603,20
10760,1591,1665,20
10760,1437,1526,20
10760,1470,1526,20
10760,1538,1563,20
10760,1545,1430,20
10760,1599,1825,20
10760,1603,1740,20
10760,1652,1747,20
10760,1655,1434,20
10760,1655,1727,20
10760,1665,1740,20
10760,1712,1463,20
10760,1727,1512,20
10760,1544,1549,20
10760,1857,1526,20
10760,1437,1470,20
10760,1449,1531,20
10760,1527,1531,20
10760,1595,1654,20
10760,1628,1712,20
10760,1630,1761,20
10760,1857,1470,20
10760,1727,1434,20
10760,1727,1845,20
10760,1740,1858,20
10760,1735,1465,20
10780,1538,1524,20
10780,1845,1434,20
10780,1655,1845,20
10780,1467,1504,20
10780,1591,1740,20
10780,1559,1527,20
10780,1545,1501,20
10780,1644,1467,20
10780,1496,1505,20
10780,1840,1489,20
10780,1647,1495,20
10780,1767,1489,20
10780,1549,1525,20
10780,1459,1468,20
10780,1645,1756,20
10780,1591,1665,20
10780,1731,1863,20
10780,1591,1858,20
10780,1665,1858,20
10780,1769,1487,20
10780,1650,1668,20
10780,1767,1840,20
10780,1664,1821,20
10780,1603,1665,20
10780,1644,1504,20
10780,1655,1512,20
10780,1549,1681,20
10780,1558,1459,20
10780,1569,1742,20
10780,1595,1654,20
10780,1599,1529,20
10780,1604,1616,20
10780,1628,1712,20
10780,1630,1761,20
10780,1674,1495,20
10780,1548,1431,20
10780,1727,1434,20
10780,1681,1825,20
10780,1591,1603,20
10780,1470,1526,20
10780,1437,1526,20
10780,1603,1858,20
10780,1783,1527,20
10780,1770,1489,20
10780,1740,1858,20
10780,1727,1845,20
10780,1857,1470,20
10800,1767,1840,20
10800,1559,1599,20
10800,1655,1845,20
10800,1845,1434,20
10800,1578,1857,20
10800,1538,1524,20
10800,1644,1467,20
10800,1840,1489,20
10800,1767,1489,20
10800,1591,1665,20
10800,1459,1468,20
10800,1647,1495,20
10800,1645,1756,20
10800,1731,1863,20
10800,1591,1858,20
10800,1665,1858,20
10800,1650,1668,20
10800,1546,1558,20
10800,1549,1525,20
10800,1546,1459,20
10800,1558,1468,20
10800,1591,1740,20
10800,1577,1511,20
10800,1591,1603,20
10800,1603,1665,20
10800,1603,1858,20
10800,1617,1470,20
10800,1644,1504,20
10800,1655,1512,20
10800,1664,1821,20
10800,1688,1761,20
10800,1545,1430,20
10800,1742,1770,20
10800,1769,1487,20
10800,1791,1453,20
10800,1467,1504,20
10800,1500,1511,20
10800,1545,1501,20
10800,1496,1505,20
10800,1559,1527,20
10800,1727,1512,20
10820,1840,1489,20
10820,1644,1467,20
10820,1845,1434,20
10820,1630,1761,20
10820,1578,1857,20
10820,1767,1840,20
10820,1538,1524,20
10820,1767,1489,20
10820,1591,1665,20
10820,1459,1468,20
10820,1647,1495,20
10820,1645,1756,20
10820,1731,1863,20
10820,1591,1858,20
10820,1665,1858,20
10820,1650,1668,20
10820,1655,1845,20
10820,1549,1525,20
10820,1559,1599,20
10820,1496,1505,20
10820,1546,1459,20
10820,1538,1592,20
10820,1545,1501,20
10820,1546,1558,20
10820,1549,1531,20
10820,1558,1468,20
10820,1559,1527,20
10820,1563,1592,20
10820,1578,1617,20
10820,1546,1606,20
10820,1592,1524,20
10820,1600,1529,20
10820,1606,1459,20
10820,1617,1857,20
10820,1712,1463,20
10820,1430,1501,20
10820,1538,1563,20
10820,1591,1740,20
10840,1767,1840,20
10840,1767,1489,20
10840,1650,1668,20
10840,1549,1525,20
10840,1459,1468,20
10840,1544,1659,20
10840,1731,1863,20
10840,1645,1756,20
10840,1591,1665,20
10840,1591,1858,20
10840,1665,1858,20
10840,1840,1489,20
10840,1647,1495,20
10840,1644,1467,20
10840,1599,1449,20
10840,1630,1761,20
